User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Risk
37426,female,20,A,Non_Verified,bicurious,Switch,Nobody_but_maybe,0,585,11.9.2015,0,0:00:00,0,0,0,unknown_risk
37428,female,32,G,Non_Verified,Heterosexual,Dominant,Nobody,0,558,11.9.2015,0,0:00:00,0,0,0,unknown_risk
3743,female,24,B,Verified,bicurious,Switch,Nobody,115,93,14.10.2011,26,25:03:00,0,0,0,unknown_risk
37433,male,43,H,Non_Verified,bicurious,Switch,Nobody,0,154,12.9.2015,0,0:00:00,0,0,0,unknown_risk
37436,male,35,C,Non_Verified,Heterosexual,Switch,Nobody,-15,178,12.9.2015,0,0:00:00,1,0,0,unknown_risk
37437,male,31,A,Non_Verified,Heterosexual,Switch,Women,0,77,12.9.2015,0,0:00:00,0,0,0,unknown_risk
37438,male,28,A,Non_Verified,Heterosexual,Submisive,Nobody,0,571,12.9.2015,0,0:00:00,0,0,0,unknown_risk
3744,male,46,G,Non_Verified,Heterosexual,Switch,Nobody,0,2024,14.10.2011,0,0:00:00,0,0,0,unknown_risk
37440,male,41,C,Non_Verified,Heterosexual,Submisive,Nobody,0,451,12.9.2015,0,0:00:00,0,0,0,unknown_risk
37442,male,21,K,Non_Verified,bisexual,Dominant,Nobody,30,3,12.9.2015,0,0:00:00,0,0,0,unknown_risk
37443,female,49,L,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,595,12.9.2015,0,0:01:00,0,0,0,unknown_risk
37447,male,22,K,Non_Verified,bisexual,Submisive,Nobody,0,594,12.9.2015,0,0:00:00,0,0,0,unknown_risk
37448,male,32,A,Non_Verified,Heterosexual,Dominant,Nobody,0,590,12.9.2015,0,0:00:00,0,0,0,unknown_risk
3745,male,46,A,Non_Verified,Heterosexual,Submisive,Nobody,0,2021,14.10.2011,0,0:00:00,0,0,0,unknown_risk
37451,male,21,B,Non_Verified,Heterosexual,Dominant,Nobody,0,594,13.9.2015,0,0:00:00,0,0,0,unknown_risk
37453,male,45,A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,340,13.9.2015,0,0:00:00,2,0,0,unknown_risk
37455,female,21,B,Non_Verified,Heterosexual,Submisive,Men,0,442,13.9.2015,0,0:54:00,0,0,0,unknown_risk
37456,male,31,A,Non_Verified,Heterosexual,Switch,Nobody,0,594,13.9.2015,0,0:01:00,0,0,0,unknown_risk
37457,male,22,K,Non_Verified,bicurious,Submisive,Men_and_Women,15,123,13.9.2015,0,0:20:00,0,0,0,unknown_risk
37459,female,19,J,Non_Verified,Heterosexual,Submisive,Men,15,42,13.9.2015,0,0:00:00,0,0,0,unknown_risk
3746,male,44,M,Non_Verified,Heterosexual,Submisive,Nobody,10,438,14.10.2011,0,0:08:00,0,0,2,unknown_risk
37462,male,41,B,Non_Verified,Heterosexual,Dominant,Nobody,0,594,13.9.2015,0,0:00:00,0,0,0,unknown_risk
37463,female,23,M,Non_Verified,Heterosexual,Switch,Men,0,560,13.9.2015,0,0:00:00,0,0,0,unknown_risk
37465,male,27,A,Non_Verified,bicurious,Switch,Nobody,0,594,13.9.2015,0,0:00:00,0,0,0,unknown_risk
37466,male,31,J,Non_Verified,Heterosexual,Switch,Nobody,0,593,14.9.2015,0,0:00:00,0,0,0,unknown_risk
37467,male,31,A,Non_Verified,Heterosexual,Dominant,Nobody,0,593,14.9.2015,0,0:00:00,0,0,0,unknown_risk
37468,male,39,K,Non_Verified,Heterosexual,Submisive,Women,0,582,14.9.2015,0,0:00:00,0,0,0,unknown_risk
37469,male,28,B,Non_Verified,Heterosexual,Dominant,Women,0,106,14.9.2015,0,0:23:00,0,0,0,unknown_risk
3747,male,37,E,Non_Verified,bisexual,Switch,Nobody,0,2024,14.10.2011,0,0:00:00,0,0,0,unknown_risk
37470,male,34,C,Non_Verified,Heterosexual,Dominant,Nobody,0,567,14.9.2015,0,1:30:00,0,0,0,unknown_risk
37471,male,30,A,Non_Verified,bisexual,Submisive,Men,0,3,14.9.2015,0,0:00:00,1,0,0,unknown_risk
37472,male,49,F,Non_Verified,Heterosexual,Dominant,Nobody,0,593,14.9.2015,0,0:00:00,0,0,0,unknown_risk
37473,female,40,A,Non_Verified,bisexual,Submisive,Men_and_Women,15,591,14.9.2015,0,0:00:00,0,0,0,unknown_risk
37474,male,31,B,Non_Verified,Heterosexual,Dominant,Nobody,0,386,14.9.2015,0,0:33:00,0,0,0,unknown_risk
37475,female,24,K,Non_Verified,bisexual,Switch,Nobody,0,417,14.9.2015,0,0:00:00,0,0,0,unknown_risk
37476,female,28,H,Non_Verified,bisexual,Submisive,Nobody,0,593,14.9.2015,0,0:00:00,0,0,0,unknown_risk
37479,male,45,O,Non_Verified,Heterosexual,Switch,Nobody,0,253,14.9.2015,0,0:03:00,0,0,0,unknown_risk
37480,male,36,M,Non_Verified,Heterosexual,Dominant,Women,-70,438,14.9.2015,0,0:00:00,0,0,0,unknown_risk
37481,male,39,B,Non_Verified,Heterosexual,Dominant,Women,-11,3,14.9.2015,10,2:35:00,0,0,0,unknown_risk
37483,male,43,C,Non_Verified,Heterosexual,Switch,Nobody,0,465,14.9.2015,0,0:00:00,1,0,0,unknown_risk
37486,male,24,M,Non_Verified,Heterosexual,Dominant,Women,15,409,15.9.2015,0,0:00:00,0,0,0,unknown_risk
37487,male,56,J,Non_Verified,Heterosexual,Dominant,Women,30,1,15.9.2015,0,0:00:00,0,0,0,unknown_risk
37488,male,57,A,Non_Verified,Homosexual,Switch,Nobody,0,592,15.9.2015,0,0:00:00,0,0,0,unknown_risk
3749,male,26,A,Non_Verified,Heterosexual,Dominant,Women,0,1003,15.10.2011,0,0:00:00,1,0,0,unknown_risk
37492,male,44,L,Non_Verified,bisexual,Submisive,Men_and_Women,15,592,15.9.2015,0,0:00:00,0,0,0,unknown_risk
37493,male,55,G,Non_Verified,Heterosexual,Submisive,Nobody,0,592,15.9.2015,0,0:00:00,0,0,0,unknown_risk
37494,male,38,A,Non_Verified,Heterosexual,Submisive,Nobody,0,592,15.9.2015,0,0:00:00,0,0,0,unknown_risk
37496,male,29,G,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,5,12,15.9.2015,0,0:00:00,0,0,1,unknown_risk
37499,male,28,H,Non_Verified,bisexual,Switch,Nobody,15,526,15.9.2015,0,0:00:00,0,0,0,unknown_risk
3750,male,63,A,Non_Verified,Homosexual,Submisive,Nobody,15,1735,15.10.2011,0,0:00:00,0,0,0,unknown_risk
37501,male,23,L,Non_Verified,Heterosexual,Switch,Women,0,178,15.9.2015,0,0:02:00,0,0,0,unknown_risk
37502,male,44,N,Non_Verified,Heterosexual,Dominant,Women,0,592,15.9.2015,0,0:03:00,0,0,0,unknown_risk
37504,male,22,L,Non_Verified,Heterosexual,Switch,Women,33,1,15.9.2015,8,0:00:00,1,0,0,unknown_risk
37506,male,24,G,Non_Verified,Heterosexual,Dominant,Nobody,0,592,15.9.2015,0,0:00:00,0,0,0,unknown_risk
37508,male,45,A,Non_Verified,Heterosexual,Dominant,Women,17,425,15.9.2015,2,0:51:00,1,0,0,unknown_risk
37509,female,28,E,Non_Verified,Homosexual,Submisive,Nobody,0,449,15.9.2015,0,0:00:00,0,0,0,unknown_risk
3751,female,32,A,Non_Verified,Heterosexual,Submisive,Nobody,0,2008,16.10.2011,0,0:00:00,0,0,0,unknown_risk
37511,male,43,A,Non_Verified,Heterosexual,Dominant,Nobody,5,589,16.9.2015,0,0:00:00,0,0,1,unknown_risk
37513,female,25,L,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,375,16.9.2015,0,0:00:00,0,0,0,unknown_risk
37514,female,21,N,Non_Verified,Heterosexual,Submisive,Nobody,0,591,16.9.2015,0,0:00:00,0,0,0,unknown_risk
37516,male,26,A,Non_Verified,Heterosexual,Switch,Nobody,0,565,16.9.2015,0,0:00:00,0,0,0,unknown_risk
37518,female,21,L,Non_Verified,bisexual,Dominant,Nobody_but_maybe,0,486,17.9.2015,0,0:02:00,1,0,0,unknown_risk
3752,male,37,L,Non_Verified,bisexual,Switch,Nobody,0,2022,16.10.2011,0,0:00:00,0,0,0,unknown_risk
37520,male,36,B,Non_Verified,Heterosexual,Submisive,Nobody,0,12,17.9.2015,0,0:29:00,1,0,0,unknown_risk
37521,male,62,O,Non_Verified,Heterosexual,Switch,Women,56,1,17.9.2015,43,15:05:00,0,2,0,unknown_risk
37529,male,34,A,Non_Verified,Heterosexual,Submisive,Nobody,0,590,17.9.2015,0,0:00:00,0,0,0,unknown_risk
3753,male,35,G,Non_Verified,Heterosexual,Submisive,Nobody,15,4,16.10.2011,0,0:00:00,0,0,0,unknown_risk
37530,male,47,A,Non_Verified,bicurious,Switch,Nobody_but_maybe,0,589,18.9.2015,0,0:00:00,0,0,0,unknown_risk
37531,male,23,A,Non_Verified,bicurious,Switch,Nobody,0,583,18.9.2015,0,0:00:00,0,0,0,unknown_risk
37532,male,24,G,Non_Verified,bicurious,Switch,Nobody_but_maybe,5,89,18.9.2015,0,0:00:00,1,1,1,unknown_risk
37533,male,37,A,Non_Verified,Heterosexual,Dominant,Women,0,432,18.9.2015,0,0:32:00,0,0,0,unknown_risk
37534,female,23,B,Non_Verified,bicurious,Submisive,Nobody_but_maybe,0,582,18.9.2015,0,0:00:00,0,0,0,unknown_risk
37535,male,38,K,Non_Verified,Heterosexual,Switch,Women,0,576,18.9.2015,0,0:07:00,1,0,0,unknown_risk
37536,male,27,C,Non_Verified,bicurious,Switch,Nobody,0,583,18.9.2015,0,0:00:00,0,0,0,unknown_risk
37538,male,43,A,Non_Verified,Heterosexual,Submisive,Women,15,3,18.9.2015,0,0:03:00,3,0,3,unknown_risk
37539,female,31,B,Non_Verified,Heterosexual,Dominant,Nobody,0,154,18.9.2015,0,0:00:00,0,0,0,unknown_risk
3754,male,46,M,Non_Verified,bisexual,Dominant,Nobody,0,2022,16.10.2011,0,0:00:00,0,0,0,unknown_risk
37541,male,21,L,Non_Verified,Heterosexual,Dominant,Nobody,0,589,18.9.2015,0,0:00:00,0,0,0,unknown_risk
37543,male,19,A,Non_Verified,Heterosexual,Switch,Men,31,19,18.9.2015,1,1:02:00,1,0,0,unknown_risk
37544,male,40,B,Non_Verified,Heterosexual,Switch,Nobody,0,570,18.9.2015,0,0:00:00,0,0,0,unknown_risk
37545,female,24,L,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,544,18.9.2015,0,4:40:00,0,0,0,unknown_risk
37548,male,30,L,Non_Verified,bisexual,Submisive,Men_and_Women,45,263,19.9.2015,0,0:00:00,0,0,0,unknown_risk
37549,male,29,F,Non_Verified,Heterosexual,Switch,Nobody,0,588,19.9.2015,0,0:00:00,0,0,0,unknown_risk
3755,male,47,G,Non_Verified,bisexual,Submisive,Nobody,20,1834,16.10.2011,0,0:00:00,0,0,4,unknown_risk
37552,male,25,H,Non_Verified,bicurious,Switch,Nobody,0,588,19.9.2015,0,0:00:00,0,0,0,unknown_risk
37556,female,20,O,Non_Verified,bisexual,Switch,Nobody,0,567,19.9.2015,0,0:00:00,0,0,0,unknown_risk
37558,male,33,H,Non_Verified,bisexual,Switch,Nobody,0,588,19.9.2015,0,0:00:00,0,0,0,unknown_risk
37559,female,24,A,Non_Verified,Heterosexual,Submisive,Nobody,0,84,19.9.2015,0,0:01:00,0,1,0,unknown_risk
3756,male,28,B,Non_Verified,Heterosexual,Switch,Women,5,663,16.10.2011,0,0:02:00,1,0,2,unknown_risk
37561,female,32,A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,15,386,20.9.2015,0,8:21:00,0,0,0,unknown_risk
37562,male,37,L,Non_Verified,Heterosexual,Dominant,Nobody,0,581,20.9.2015,0,0:00:00,0,0,0,unknown_risk
37563,male,39,B,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,3,20.9.2015,0,0:00:00,0,0,0,unknown_risk
37566,male,50,H,Non_Verified,Heterosexual,Dominant,Nobody,0,3,20.9.2015,0,0:00:00,0,0,0,unknown_risk
37567,female,24,H,Non_Verified,bisexual,Submisive,Nobody,0,587,20.9.2015,0,0:00:00,0,0,0,unknown_risk
37568,female,25,L,Non_Verified,bicurious,Submisive,Men_and_Women,0,487,20.9.2015,0,0:00:00,0,0,0,unknown_risk
3757,female,29,S,Non_Verified,bisexual,Switch,Nobody,0,2007,16.10.2011,0,0:00:00,0,0,0,unknown_risk
37571,male,34,A,Non_Verified,Heterosexual,Dominant,Nobody,0,587,20.9.2015,0,0:00:00,0,0,0,unknown_risk
37573,female,32,G,Non_Verified,Heterosexual,Submisive,Nobody,0,403,20.9.2015,0,0:00:00,0,0,0,unknown_risk
37579,female,35,E,Non_Verified,bisexual,Dominant,Nobody,0,587,20.9.2015,0,0:00:00,0,0,0,unknown_risk
3758,male,44,A,Non_Verified,Heterosexual,Dominant,Nobody,0,2021,17.10.2011,0,0:00:00,0,0,0,unknown_risk
37580,male,36,A,Non_Verified,Homosexual,Switch,Men,15,3,20.9.2015,0,0:13:00,4,0,3,unknown_risk
37581,female,22,J,Non_Verified,bisexual,Dominant,Nobody_but_maybe,20,11,21.9.2015,0,0:52:00,0,0,1,unknown_risk
37582,male,28,A,Non_Verified,Heterosexual,Dominant,Nobody,0,586,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37583,female,28,B,Non_Verified,bicurious,Submisive,Nobody,0,579,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37585,male,36,B,Non_Verified,bicurious,Switch,Nobody,0,586,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37586,female,42,A,Non_Verified,Heterosexual,Submisive,Nobody,15,586,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37588,female,42,B,Non_Verified,bisexual,Submisive,Nobody,0,573,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37589,female,39,H,Non_Verified,Heterosexual,Dominant,Nobody,0,586,21.9.2015,0,0:00:00,0,0,0,unknown_risk
3759,male,43,L,Non_Verified,bisexual,Switch,Men_and_Women,0,621,17.10.2011,0,0:00:00,0,0,3,unknown_risk
37591,male,19,N,Non_Verified,Heterosexual,Dominant,Women,0,586,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37595,female,19,B,Non_Verified,Heterosexual,Submisive,Nobody,0,421,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37596,female,27,A,Non_Verified,bisexual,Submisive,Nobody,5,566,21.9.2015,0,0:00:00,0,0,1,unknown_risk
37597,male,39,B,Non_Verified,Heterosexual,Submisive,Nobody,0,521,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37598,male,39,N,Non_Verified,Heterosexual,Dominant,Nobody,0,51,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37599,male,39,B,Non_Verified,Heterosexual,Dominant,Nobody,0,518,21.9.2015,0,0:00:00,0,0,0,unknown_risk
3760,male,39,A,Non_Verified,Heterosexual,Dominant,Nobody,20,909,17.10.2011,0,0:15:00,0,0,4,unknown_risk
37600,male,35,J,Non_Verified,Homosexual,Submisive,Nobody,0,578,21.9.2015,0,0:00:00,1,0,0,unknown_risk
37601,male,26,L,Non_Verified,bisexual,Submisive,Nobody,0,230,21.9.2015,0,0:00:00,0,0,0,unknown_risk
37602,female,26,L,Non_Verified,bicurious,Switch,Men_and_Women,10,585,22.9.2015,0,0:00:00,0,0,4,unknown_risk
37606,male,23,H,Non_Verified,bicurious,Submisive,Nobody,0,515,22.9.2015,0,0:00:00,0,0,0,unknown_risk
37607,male,52,A,Non_Verified,Heterosexual,Dominant,Nobody,0,585,22.9.2015,0,0:00:00,0,0,0,unknown_risk
37609,male,42,A,Non_Verified,Heterosexual,Dominant,Nobody,0,564,22.9.2015,0,0:00:00,0,0,0,unknown_risk
3761,male,28,A,Non_Verified,Heterosexual,Dominant,Nobody,0,2021,17.10.2011,0,0:00:00,0,0,0,unknown_risk
37610,male,24,B,Non_Verified,Heterosexual,Submisive,Nobody,15,585,22.9.2015,0,0:00:00,0,0,0,unknown_risk
37612,male,26,A,Non_Verified,Heterosexual,Dominant,Nobody,0,585,22.9.2015,0,0:00:00,0,0,0,unknown_risk
37613,male,26,M,Non_Verified,Heterosexual,Submisive,Nobody,0,585,22.9.2015,0,0:00:00,0,0,0,unknown_risk
37614,male,25,G,Non_Verified,Heterosexual,Dominant,Nobody,0,578,22.9.2015,0,0:00:00,0,0,0,unknown_risk
37615,male,25,M,Non_Verified,bisexual,Switch,Nobody,0,585,22.9.2015,0,0:00:00,0,0,0,unknown_risk
37616,male,41,B,Non_Verified,Heterosexual,Dominant,Nobody,0,571,22.9.2015,0,0:00:00,0,0,0,unknown_risk
37619,male,40,G,Non_Verified,Heterosexual,Switch,Nobody,0,583,22.9.2015,0,0:00:00,0,0,0,unknown_risk
3762,male,47,L,Non_Verified,bisexual,Submisive,Men,41,11,17.10.2011,6,0:00:00,3,0,10,unknown_risk
37621,male,40,A,Non_Verified,bicurious,Submisive,Nobody,0,565,22.9.2015,0,0:00:00,0,0,0,unknown_risk
37623,male,27,A,Non_Verified,Heterosexual,Dominant,Women,0,582,23.9.2015,0,0:00:00,0,0,0,unknown_risk
37624,female,35,B,Non_Verified,bisexual,Submisive,Nobody,0,550,23.9.2015,0,0:00:00,0,0,0,unknown_risk
37625,male,43,A,Non_Verified,Heterosexual,Dominant,Nobody,0,25,23.9.2015,0,0:00:00,0,0,0,unknown_risk
37626,male,45,K,Non_Verified,bisexual,Submisive,Nobody,0,584,23.9.2015,0,0:00:00,0,0,0,unknown_risk
37627,male,38,H,Non_Verified,Heterosexual,Switch,Nobody,0,443,23.9.2015,0,0:00:00,0,0,0,unknown_risk
37628,male,28,B,Non_Verified,Heterosexual,Dominant,Nobody,0,584,23.9.2015,0,0:00:00,0,0,0,unknown_risk
3763,female,28,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1929,18.10.2011,0,0:00:00,0,0,0,unknown_risk
37631,male,48,F,Non_Verified,Heterosexual,Dominant,Nobody,15,95,23.9.2015,0,3:06:00,0,0,0,unknown_risk
37632,male,33,M,Non_Verified,Heterosexual,Dominant,Nobody,0,461,23.9.2015,0,0:00:00,0,0,0,unknown_risk
37633,female,39,B,Non_Verified,Heterosexual,Submisive,Nobody,0,584,23.9.2015,0,0:00:00,0,0,0,unknown_risk
37634,male,20,A,Non_Verified,Heterosexual,Switch,Nobody,0,91,23.9.2015,0,0:00:00,0,0,0,unknown_risk
37635,male,33,B,Non_Verified,Heterosexual,Submisive,Nobody,0,550,23.9.2015,0,0:00:00,0,0,0,unknown_risk
37637,female,27,A,Non_Verified,Heterosexual,Switch,Men,50,568,24.9.2015,0,0:00:00,0,0,10,unknown_risk
37638,female,28,A,Non_Verified,bisexual,Switch,Nobody,0,583,24.9.2015,0,0:00:00,0,0,0,unknown_risk
37639,male,29,A,Non_Verified,Heterosexual,Dominant,Nobody,0,576,24.9.2015,0,0:00:00,0,0,0,unknown_risk
37641,male,50,A,Non_Verified,Heterosexual,Dominant,Women,0,27,24.9.2015,0,0:01:00,0,0,0,unknown_risk
37642,male,27,C,Non_Verified,bicurious,Submisive,Nobody,0,583,24.9.2015,0,0:00:00,0,0,0,unknown_risk
37644,female,42,B,Non_Verified,Heterosexual,Switch,Nobody,0,583,24.9.2015,0,0:00:00,0,0,0,unknown_risk
37645,male,34,A,Non_Verified,Heterosexual,Switch,Nobody,0,56,24.9.2015,1,0:00:00,0,1,0,unknown_risk
37647,male,28,B,Non_Verified,Heterosexual,Dominant,Nobody,0,583,24.9.2015,0,0:00:00,0,0,0,unknown_risk
37649,male,27,H,Non_Verified,bisexual,Submisive,Nobody,0,546,24.9.2015,0,0:00:00,0,0,0,unknown_risk
3765,male,38,A,Non_Verified,Heterosexual,Dominant,Nobody,15,1558,18.10.2011,0,0:00:00,0,0,0,unknown_risk
37651,male,35,B,Non_Verified,Heterosexual,Dominant,Nobody,0,582,24.9.2015,0,0:00:00,0,0,0,unknown_risk
37653,female,20,A,Non_Verified,bisexual,Submisive,Nobody_but_maybe,0,223,25.9.2015,0,0:00:00,0,0,0,unknown_risk
37654,female,35,G,Non_Verified,bisexual,Submisive,Nobody,15,4,25.9.2015,0,0:00:00,0,0,0,unknown_risk
37655,male,36,C,Non_Verified,Heterosexual,Dominant,Nobody,0,580,25.9.2015,0,0:00:00,0,0,0,unknown_risk
37656,female,42,B,Non_Verified,Heterosexual,Switch,Men,0,31,25.9.2015,0,2:23:00,0,0,0,unknown_risk
37657,male,61,A,Non_Verified,Homosexual,Submisive,Men,15,582,25.9.2015,0,0:00:00,0,0,0,unknown_risk
37659,female,23,A,Non_Verified,bisexual,Submisive,Nobody,15,266,25.9.2015,0,0:00:00,0,0,0,unknown_risk
3766,male,53,N,Non_Verified,Heterosexual,Dominant,Nobody,0,1426,18.10.2011,0,0:00:00,0,0,0,unknown_risk
37660,female,42,A,Non_Verified,Heterosexual,Switch,Nobody,0,462,25.9.2015,2,0:00:00,0,0,0,unknown_risk
37661,male,25,A,Non_Verified,Heterosexual,Switch,Nobody,0,582,25.9.2015,0,0:00:00,0,0,0,unknown_risk
37662,male,50,B,Non_Verified,Heterosexual,Switch,Women,23,5,25.9.2015,3,0:03:00,1,0,5,unknown_risk
37663,female,26,L,Non_Verified,bicurious,Submisive,Nobody,0,582,25.9.2015,0,0:00:00,0,0,0,unknown_risk
37664,male,30,G,Non_Verified,Heterosexual,Switch,Nobody,0,3,25.9.2015,0,0:00:00,0,0,0,unknown_risk
37666,male,41,G,Non_Verified,Heterosexual,Dominant,Nobody,0,580,25.9.2015,0,0:00:00,0,0,0,unknown_risk
37668,female,46,L,Non_Verified,Heterosexual,Submisive,Nobody,0,122,25.9.2015,0,0:00:00,0,0,0,unknown_risk
37669,male,57,A,Non_Verified,Heterosexual,Dominant,Women,1,7,25.9.2015,1,0:00:00,0,1,0,unknown_risk
3767,male,46,F,Non_Verified,Heterosexual,Submisive,Women,170,3,18.10.2011,4,0:00:00,1,0,0,unknown_risk
37671,male,46,A,Verified,Heterosexual,Dominant,Women,155,436,25.9.2015,0,0:03:00,0,0,1,unknown_risk
37672,female,26,K,Non_Verified,Heterosexual,Submisive,Men,0,575,25.9.2015,0,0:00:00,1,0,0,unknown_risk
37674,male,39,O,Non_Verified,Heterosexual,Dominant,Women,30,14,26.9.2015,0,3:17:00,0,0,3,unknown_risk
37675,female,27,L,Non_Verified,Heterosexual,Submisive,Nobody,0,283,26.9.2015,0,0:00:00,0,0,0,unknown_risk
37676,male,37,E,Non_Verified,Heterosexual,Dominant,Women,0,164,26.9.2015,0,1:42:00,0,0,0,unknown_risk
37677,male,26,A,Non_Verified,Heterosexual,Submisive,Nobody,0,159,26.9.2015,0,0:00:00,0,0,0,unknown_risk
37678,male,51,O,Non_Verified,bisexual,Switch,Nobody_but_maybe,0,433,26.9.2015,0,0:09:00,0,0,0,unknown_risk
3768,male,36,A,Non_Verified,Heterosexual,Switch,Nobody,0,2020,18.10.2011,0,0:00:00,0,0,0,unknown_risk
37684,female,19,O,Non_Verified,bisexual,Submisive,Nobody,0,1,26.9.2015,0,0:00:00,0,0,0,unknown_risk
37686,female,22,A,Non_Verified,bisexual,Submisive,Nobody,0,581,26.9.2015,0,0:00:00,0,0,0,unknown_risk
37687,male,25,A,Non_Verified,bicurious,Dominant,Nobody,0,581,26.9.2015,0,0:00:00,0,0,0,unknown_risk
3769,male,47,J,Non_Verified,bisexual,Submisive,Nobody,0,2015,18.10.2011,0,0:00:00,0,0,0,unknown_risk
37691,female,21,A,Non_Verified,bisexual,Switch,Nobody,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37693,male,21,H,Non_Verified,Heterosexual,Switch,Nobody,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37694,male,41,A,Non_Verified,Heterosexual,Dominant,Nobody,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37695,male,41,A,Non_Verified,Heterosexual,Dominant,Men,15,538,27.9.2015,0,0:00:00,1,0,0,unknown_risk
37697,male,28,L,Non_Verified,bicurious,Switch,Nobody_but_maybe,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37698,male,43,A,Non_Verified,Heterosexual,Dominant,Nobody,0,536,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37699,male,36,L,Non_Verified,bicurious,Switch,Nobody,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
3770,male,40,A,Non_Verified,Heterosexual,Switch,Women,35,2,19.10.2011,0,0:00:00,0,0,4,unknown_risk
37701,female,20,G,Non_Verified,Heterosexual,Submisive,Nobody,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37702,male,25,F,Non_Verified,Heterosexual,Switch,Nobody,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37705,male,33,G,Non_Verified,Heterosexual,Submisive,Nobody,0,560,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37706,female,23,A,Non_Verified,Heterosexual,Submisive,Nobody,0,216,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37707,male,33,L,Non_Verified,Heterosexual,Switch,Nobody,10,347,27.9.2015,0,0:00:00,0,0,3,unknown_risk
37709,male,38,B,Non_Verified,Heterosexual,Dominant,Nobody,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
3771,male,50,C,Non_Verified,Heterosexual,Submisive,Nobody,0,2019,19.10.2011,0,0:00:00,0,0,0,unknown_risk
37710,female,26,A,Non_Verified,bisexual,Submisive,Nobody_but_maybe,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37712,female,35,E,Non_Verified,bicurious,Dominant,Men_and_Women,0,580,27.9.2015,0,0:00:00,0,0,0,unknown_risk
37715,female,25,A,Non_Verified,Heterosexual,Switch,Nobody,30,384,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37717,male,41,A,Non_Verified,Heterosexual,Submisive,Nobody,0,472,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37718,female,40,A,Non_Verified,bicurious,Submisive,Men,0,482,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37719,male,32,J,Non_Verified,Heterosexual,Switch,Nobody,0,579,28.9.2015,0,0:00:00,0,0,0,unknown_risk
3772,male,47,H,Non_Verified,Heterosexual,Dominant,Nobody,25,502,19.10.2011,0,0:00:00,0,0,2,unknown_risk
37721,male,35,F,Non_Verified,Heterosexual,Dominant,Nobody,-50,575,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37722,male,20,J,Non_Verified,Homosexual,Switch,Nobody_but_maybe,30,1,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37724,male,38,A,Non_Verified,Heterosexual,Dominant,Women,0,1,28.9.2015,0,0:00:00,1,0,0,unknown_risk
37725,male,43,D,Non_Verified,Heterosexual,Switch,Nobody,15,72,28.9.2015,1,0:50:00,0,0,0,unknown_risk
37727,male,62,K,Non_Verified,Heterosexual,Dominant,Nobody,0,556,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37730,female,29,B,Non_Verified,Heterosexual,Switch,Nobody,0,236,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37732,male,26,A,Non_Verified,Heterosexual,Dominant,Women,0,570,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37734,male,24,A,Non_Verified,Heterosexual,Dominant,Nobody,0,578,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37735,female,30,A,Non_Verified,Heterosexual,Submisive,Nobody,15,5,28.9.2015,0,0:00:00,0,0,0,unknown_risk
37736,female,34,A,Non_Verified,Heterosexual,Submisive,Nobody,15,578,28.9.2015,0,0:00:00,0,0,0,unknown_risk
